Week Number,ISO Year,Date,Week Code
35,1935,1935-08-26,1935W35
36,1935,1935-09-02,1935W36
37,1935,1935-09-09,1935W37
38,1935,1935-09-16,1935W38
39,1935,1935-09-23,1935W39
40,1935,1935-09-30,1935W40
41,1935,1935-10-07,1935W41
42,1935,1935-10-14,1935W42
43,1935,1935-10-21,1935W43
44,1935,1935-10-28,1935W44
45,1935,1935-11-04,1935W45
46,1935,1935-11-11,1935W46
47,1935,1935-11-18,1935W47
48,1935,1935-11-25,1935W48
49,1935,1935-12-02,1935W49
50,1935,1935-12-09,1935W50
51,1935,1935-12-16,1935W51
52,1935,1935-12-23,1935W52
1,1936,1935-12-30,1936W01
2,1936,1936-01-06,1936W02
3,1936,1936-01-13,1936W03
4,1936,1936-01-20,1936W04
5,1936,1936-01-27,1936W05
6,1936,1936-02-03,1936W06
7,1936,1936-02-10,1936W07
8,1936,1936-02-17,1936W08
9,1936,1936-02-24,1936W09
10,1936,1936-03-02,1936W10
11,1936,1936-03-09,1936W11
12,1936,1936-03-16,1936W12
13,1936,1936-03-23,1936W13
14,1936,1936-03-30,1936W14
15,1936,1936-04-06,1936W15
16,1936,1936-04-13,1936W16
17,1936,1936-04-20,1936W17
18,1936,1936-04-27,1936W18
19,1936,1936-05-04,1936W19
20,1936,1936-05-11,1936W20
21,1936,1936-05-18,1936W21
22,1936,1936-05-25,1936W22
23,1936,1936-06-01,1936W23
24,1936,1936-06-08,1936W24
25,1936,1936-06-15,1936W25
26,1936,1936-06-22,1936W26
27,1936,1936-06-29,1936W27
28,1936,1936-07-06,1936W28
29,1936,1936-07-13,1936W29
30,1936,1936-07-20,1936W30
31,1936,1936-07-27,1936W31
32,1936,1936-08-03,1936W32
33,1936,1936-08-10,1936W33
34,1936,1936-08-17,1936W34
35,1936,1936-08-24,1936W35
36,1936,1936-08-31,1936W36
37,1936,1936-09-07,1936W37
38,1936,1936-09-14,1936W38
39,1936,1936-09-21,1936W39
40,1936,1936-09-28,1936W40
41,1936,1936-10-05,1936W41
42,1936,1936-10-12,1936W42
43,1936,1936-10-19,1936W43
44,1936,1936-10-26,1936W44
45,1936,1936-11-02,1936W45
46,1936,1936-11-09,1936W46
47,1936,1936-11-16,1936W47
48,1936,1936-11-23,1936W48
49,1936,1936-11-30,1936W49
50,1936,1936-12-07,1936W50
51,1936,1936-12-14,1936W51
52,1936,1936-12-21,1936W52
53,1936,1936-12-28,1936W53
1,1937,1937-01-04,1937W01
2,1937,1937-01-11,1937W02
3,1937,1937-01-18,1937W03
4,1937,1937-01-25,1937W04
5,1937,1937-02-01,1937W05
6,1937,1937-02-08,1937W06
7,1937,1937-02-15,1937W07
8,1937,1937-02-22,1937W08
9,1937,1937-03-01,1937W09
10,1937,1937-03-08,1937W10
11,1937,1937-03-15,1937W11
12,1937,1937-03-22,1937W12
13,1937,1937-03-29,1937W13
14,1937,1937-04-05,1937W14
15,1937,1937-04-12,1937W15
16,1937,1937-04-19,1937W16
17,1937,1937-04-26,1937W17
18,1937,1937-05-03,1937W18
19,1937,1937-05-10,1937W19
20,1937,1937-05-17,1937W20
21,1937,1937-05-24,1937W21
22,1937,1937-05-31,1937W22
23,1937,1937-06-07,1937W23
24,1937,1937-06-14,1937W24
25,1937,1937-06-21,1937W25
26,1937,1937-06-28,1937W26
27,1937,1937-07-05,1937W27
28,1937,1937-07-12,1937W28
29,1937,1937-07-19,1937W29
30,1937,1937-07-26,1937W30
31,1937,1937-08-02,1937W31
32,1937,1937-08-09,1937W32
33,1937,1937-08-16,1937W33
34,1937,1937-08-23,1937W34
35,1937,1937-08-30,1937W35
36,1937,1937-09-06,1937W36
37,1937,1937-09-13,1937W37
38,1937,1937-09-20,1937W38
39,1937,1937-09-27,1937W39
40,1937,1937-10-04,1937W40
41,1937,1937-10-11,1937W41
42,1937,1937-10-18,1937W42
43,1937,1937-10-25,1937W43
44,1937,1937-11-01,1937W44
45,1937,1937-11-08,1937W45
46,1937,1937-11-15,1937W46
47,1937,1937-11-22,1937W47
48,1937,1937-11-29,1937W48
49,1937,1937-12-06,1937W49
50,1937,1937-12-13,1937W50
51,1937,1937-12-20,1937W51
52,1937,1937-12-27,1937W52
1,1938,1938-01-03,1938W01
2,1938,1938-01-10,1938W02
3,1938,1938-01-17,1938W03
4,1938,1938-01-24,1938W04
5,1938,1938-01-31,1938W05
6,1938,1938-02-07,1938W06
7,1938,1938-02-14,1938W07
8,1938,1938-02-21,1938W08
9,1938,1938-02-28,1938W09
10,1938,1938-03-07,1938W10
11,1938,1938-03-14,1938W11
12,1938,1938-03-21,1938W12
13,1938,1938-03-28,1938W13
14,1938,1938-04-04,1938W14
15,1938,1938-04-11,1938W15
16,1938,1938-04-18,1938W16
17,1938,1938-04-25,1938W17
18,1938,1938-05-02,1938W18
19,1938,1938-05-09,1938W19
20,1938,1938-05-16,1938W20
21,1938,1938-05-23,1938W21
22,1938,1938-05-30,1938W22
23,1938,1938-06-06,1938W23
24,1938,1938-06-13,1938W24
25,1938,1938-06-20,1938W25
26,1938,1938-06-27,1938W26
27,1938,1938-07-04,1938W27
28,1938,1938-07-11,1938W28
29,1938,1938-07-18,1938W29
30,1938,1938-07-25,1938W30
31,1938,1938-08-01,1938W31
32,1938,1938-08-08,1938W32
33,1938,1938-08-15,1938W33
34,1938,1938-08-22,1938W34
35,1938,1938-08-29,1938W35
36,1938,1938-09-05,1938W36
37,1938,1938-09-12,1938W37
38,1938,1938-09-19,1938W38
39,1938,1938-09-26,1938W39
40,1938,1938-10-03,1938W40
41,1938,1938-10-10,1938W41
42,1938,1938-10-17,1938W42
43,1938,1938-10-24,1938W43
44,1938,1938-10-31,1938W44
45,1938,1938-11-07,1938W45
46,1938,1938-11-14,1938W46
47,1938,1938-11-21,1938W47
48,1938,1938-11-28,1938W48
49,1938,1938-12-05,1938W49
50,1938,1938-12-12,1938W50
51,1938,1938-12-19,1938W51
52,1938,1938-12-26,1938W52
1,1939,1939-01-02,1939W01
2,1939,1939-01-09,1939W02
3,1939,1939-01-16,1939W03
4,1939,1939-01-23,1939W04
5,1939,1939-01-30,1939W05
6,1939,1939-02-06,1939W06
7,1939,1939-02-13,1939W07
8,1939,1939-02-20,1939W08
9,1939,1939-02-27,1939W09
10,1939,1939-03-06,1939W10
11,1939,1939-03-13,1939W11
12,1939,1939-03-20,1939W12
13,1939,1939-03-27,1939W13
14,1939,1939-04-03,1939W14
15,1939,1939-04-10,1939W15
16,1939,1939-04-17,1939W16
17,1939,1939-04-24,1939W17
18,1939,1939-05-01,1939W18
19,1939,1939-05-08,1939W19
20,1939,1939-05-15,1939W20
21,1939,1939-05-22,1939W21
22,1939,1939-05-29,1939W22
23,1939,1939-06-05,1939W23
24,1939,1939-06-12,1939W24
25,1939,1939-06-19,1939W25
26,1939,1939-06-26,1939W26
27,1939,1939-07-03,1939W27
28,1939,1939-07-10,1939W28
29,1939,1939-07-17,1939W29
30,1939,1939-07-24,1939W30
31,1939,1939-07-31,1939W31
32,1939,1939-08-07,1939W32
33,1939,1939-08-14,1939W33
34,1939,1939-08-21,1939W34
35,1939,1939-08-28,1939W35
36,1939,1939-09-04,1939W36
37,1939,1939-09-11,1939W37
38,1939,1939-09-18,1939W38
39,1939,1939-09-25,1939W39
40,1939,1939-10-02,1939W40
41,1939,1939-10-09,1939W41
42,1939,1939-10-16,1939W42
43,1939,1939-10-23,1939W43
44,1939,1939-10-30,1939W44
45,1939,1939-11-06,1939W45
46,1939,1939-11-13,1939W46
47,1939,1939-11-20,1939W47
48,1939,1939-11-27,1939W48
49,1939,1939-12-04,1939W49
50,1939,1939-12-11,1939W50
51,1939,1939-12-18,1939W51
52,1939,1939-12-25,1939W52
1,1940,1940-01-01,1940W01
2,1940,1940-01-08,1940W02
3,1940,1940-01-15,1940W03
4,1940,1940-01-22,1940W04
5,1940,1940-01-29,1940W05
6,1940,1940-02-05,1940W06
7,1940,1940-02-12,1940W07
8,1940,1940-02-19,1940W08
9,1940,1940-02-26,1940W09
10,1940,1940-03-04,1940W10
11,1940,1940-03-11,1940W11
12,1940,1940-03-18,1940W12
13,1940,1940-03-25,1940W13
14,1940,1940-04-01,1940W14
15,1940,1940-04-08,1940W15
16,1940,1940-04-15,1940W16
17,1940,1940-04-22,1940W17
18,1940,1940-04-29,1940W18
19,1940,1940-05-06,1940W19
20,1940,1940-05-13,1940W20
21,1940,1940-05-20,1940W21
22,1940,1940-05-27,1940W22
23,1940,1940-06-03,1940W23
24,1940,1940-06-10,1940W24
25,1940,1940-06-17,1940W25
26,1940,1940-06-24,1940W26
27,1940,1940-07-01,1940W27
28,1940,1940-07-08,1940W28
29,1940,1940-07-15,1940W29
30,1940,1940-07-22,1940W30
31,1940,1940-07-29,1940W31
32,1940,1940-08-05,1940W32
33,1940,1940-08-12,1940W33
34,1940,1940-08-19,1940W34
35,1940,1940-08-26,1940W35
36,1940,1940-09-02,1940W36
37,1940,1940-09-09,1940W37
38,1940,1940-09-16,1940W38
39,1940,1940-09-23,1940W39
40,1940,1940-09-30,1940W40
41,1940,1940-10-07,1940W41
42,1940,1940-10-14,1940W42
43,1940,1940-10-21,1940W43
44,1940,1940-10-28,1940W44
45,1940,1940-11-04,1940W45
46,1940,1940-11-11,1940W46
47,1940,1940-11-18,1940W47
48,1940,1940-11-25,1940W48
49,1940,1940-12-02,1940W49
50,1940,1940-12-09,1940W50
51,1940,1940-12-16,1940W51
52,1940,1940-12-23,1940W52
1,1941,1940-12-30,1941W01
2,1941,1941-01-06,1941W02
3,1941,1941-01-13,1941W03
4,1941,1941-01-20,1941W04
5,1941,1941-01-27,1941W05
6,1941,1941-02-03,1941W06
7,1941,1941-02-10,1941W07
8,1941,1941-02-17,1941W08
9,1941,1941-02-24,1941W09
10,1941,1941-03-03,1941W10
11,1941,1941-03-10,1941W11
12,1941,1941-03-17,1941W12
13,1941,1941-03-24,1941W13
14,1941,1941-03-31,1941W14
15,1941,1941-04-07,1941W15
16,1941,1941-04-14,1941W16
17,1941,1941-04-21,1941W17
18,1941,1941-04-28,1941W18
19,1941,1941-05-05,1941W19
20,1941,1941-05-12,1941W20
21,1941,1941-05-19,1941W21
22,1941,1941-05-26,1941W22
23,1941,1941-06-02,1941W23
24,1941,1941-06-09,1941W24
25,1941,1941-06-16,1941W25
26,1941,1941-06-23,1941W26
27,1941,1941-06-30,1941W27
28,1941,1941-07-07,1941W28
29,1941,1941-07-14,1941W29
30,1941,1941-07-21,1941W30
31,1941,1941-07-28,1941W31
32,1941,1941-08-04,1941W32
33,1941,1941-08-11,1941W33
34,1941,1941-08-18,1941W34
35,1941,1941-08-25,1941W35
36,1941,1941-09-01,1941W36
37,1941,1941-09-08,1941W37
38,1941,1941-09-15,1941W38
39,1941,1941-09-22,1941W39
40,1941,1941-09-29,1941W40
41,1941,1941-10-06,1941W41
42,1941,1941-10-13,1941W42
43,1941,1941-10-20,1941W43
44,1941,1941-10-27,1941W44
45,1941,1941-11-03,1941W45
46,1941,1941-11-10,1941W46
47,1941,1941-11-17,1941W47
48,1941,1941-11-24,1941W48
49,1941,1941-12-01,1941W49
50,1941,1941-12-08,1941W50
51,1941,1941-12-15,1941W51
52,1941,1941-12-22,1941W52
1,1942,1941-12-29,1942W01
2,1942,1942-01-05,1942W02
3,1942,1942-01-12,1942W03
4,1942,1942-01-19,1942W04
5,1942,1942-01-26,1942W05
6,1942,1942-02-02,1942W06
7,1942,1942-02-09,1942W07
8,1942,1942-02-16,1942W08
9,1942,1942-02-23,1942W09
10,1942,1942-03-02,1942W10
11,1942,1942-03-09,1942W11
12,1942,1942-03-16,1942W12
13,1942,1942-03-23,1942W13
14,1942,1942-03-30,1942W14
15,1942,1942-04-06,1942W15
16,1942,1942-04-13,1942W16
17,1942,1942-04-20,1942W17
18,1942,1942-04-27,1942W18
19,1942,1942-05-04,1942W19
20,1942,1942-05-11,1942W20
21,1942,1942-05-18,1942W21
22,1942,1942-05-25,1942W22
23,1942,1942-06-01,1942W23
24,1942,1942-06-08,1942W24
25,1942,1942-06-15,1942W25
26,1942,1942-06-22,1942W26
27,1942,1942-06-29,1942W27
28,1942,1942-07-06,1942W28
29,1942,1942-07-13,1942W29
30,1942,1942-07-20,1942W30
31,1942,1942-07-27,1942W31
32,1942,1942-08-03,1942W32
33,1942,1942-08-10,1942W33
34,1942,1942-08-17,1942W34
35,1942,1942-08-24,1942W35
36,1942,1942-08-31,1942W36
37,1942,1942-09-07,1942W37
38,1942,1942-09-14,1942W38
39,1942,1942-09-21,1942W39
40,1942,1942-09-28,1942W40
41,1942,1942-10-05,1942W41
42,1942,1942-10-12,1942W42
43,1942,1942-10-19,1942W43
44,1942,1942-10-26,1942W44
45,1942,1942-11-02,1942W45
46,1942,1942-11-09,1942W46
47,1942,1942-11-16,1942W47
48,1942,1942-11-23,1942W48
49,1942,1942-11-30,1942W49
50,1942,1942-12-07,1942W50
51,1942,1942-12-14,1942W51
52,1942,1942-12-21,1942W52
53,1942,1942-12-28,1942W53
1,1943,1943-01-04,1943W01
2,1943,1943-01-11,1943W02
3,1943,1943-01-18,1943W03
4,1943,1943-01-25,1943W04
5,1943,1943-02-01,1943W05
6,1943,1943-02-08,1943W06
7,1943,1943-02-15,1943W07
8,1943,1943-02-22,1943W08
9,1943,1943-03-01,1943W09
10,1943,1943-03-08,1943W10
11,1943,1943-03-15,1943W11
12,1943,1943-03-22,1943W12
13,1943,1943-03-29,1943W13
14,1943,1943-04-05,1943W14
15,1943,1943-04-12,1943W15
16,1943,1943-04-19,1943W16
17,1943,1943-04-26,1943W17
18,1943,1943-05-03,1943W18
19,1943,1943-05-10,1943W19
20,1943,1943-05-17,1943W20
21,1943,1943-05-24,1943W21
22,1943,1943-05-31,1943W22
23,1943,1943-06-07,1943W23
24,1943,1943-06-14,1943W24
25,1943,1943-06-21,1943W25
26,1943,1943-06-28,1943W26
27,1943,1943-07-05,1943W27
28,1943,1943-07-12,1943W28
29,1943,1943-07-19,1943W29
30,1943,1943-07-26,1943W30
31,1943,1943-08-02,1943W31
32,1943,1943-08-09,1943W32
33,1943,1943-08-16,1943W33
34,1943,1943-08-23,1943W34
35,1943,1943-08-30,1943W35
36,1943,1943-09-06,1943W36
37,1943,1943-09-13,1943W37
38,1943,1943-09-20,1943W38
39,1943,1943-09-27,1943W39
40,1943,1943-10-04,1943W40
41,1943,1943-10-11,1943W41
42,1943,1943-10-18,1943W42
43,1943,1943-10-25,1943W43
44,1943,1943-11-01,1943W44
45,1943,1943-11-08,1943W45
46,1943,1943-11-15,1943W46
47,1943,1943-11-22,1943W47
48,1943,1943-11-29,1943W48
49,1943,1943-12-06,1943W49
50,1943,1943-12-13,1943W50
51,1943,1943-12-20,1943W51
52,1943,1943-12-27,1943W52
1,1944,1944-01-03,1944W01
2,1944,1944-01-10,1944W02
3,1944,1944-01-17,1944W03
4,1944,1944-01-24,1944W04
5,1944,1944-01-31,1944W05
6,1944,1944-02-07,1944W06
7,1944,1944-02-14,1944W07
8,1944,1944-02-21,1944W08
9,1944,1944-02-28,1944W09
10,1944,1944-03-06,1944W10
11,1944,1944-03-13,1944W11
12,1944,1944-03-20,1944W12
13,1944,1944-03-27,1944W13
14,1944,1944-04-03,1944W14
15,1944,1944-04-10,1944W15
16,1944,1944-04-17,1944W16
17,1944,1944-04-24,1944W17
18,1944,1944-05-01,1944W18
19,1944,1944-05-08,1944W19
20,1944,1944-05-15,1944W20
21,1944,1944-05-22,1944W21
22,1944,1944-05-29,1944W22
23,1944,1944-06-05,1944W23
24,1944,1944-06-12,1944W24
25,1944,1944-06-19,1944W25
26,1944,1944-06-26,1944W26
27,1944,1944-07-03,1944W27
28,1944,1944-07-10,1944W28
29,1944,1944-07-17,1944W29
30,1944,1944-07-24,1944W30
31,1944,1944-07-31,1944W31
32,1944,1944-08-07,1944W32
33,1944,1944-08-14,1944W33
34,1944,1944-08-21,1944W34
35,1944,1944-08-28,1944W35
36,1944,1944-09-04,1944W36
37,1944,1944-09-11,1944W37
38,1944,1944-09-18,1944W38
39,1944,1944-09-25,1944W39
40,1944,1944-10-02,1944W40
41,1944,1944-10-09,1944W41
42,1944,1944-10-16,1944W42
43,1944,1944-10-23,1944W43
44,1944,1944-10-30,1944W44
45,1944,1944-11-06,1944W45
46,1944,1944-11-13,1944W46
47,1944,1944-11-20,1944W47
48,1944,1944-11-27,1944W48
49,1944,1944-12-04,1944W49
50,1944,1944-12-11,1944W50
51,1944,1944-12-18,1944W51
52,1944,1944-12-25,1944W52
1,1945,1945-01-01,1945W01
2,1945,1945-01-08,1945W02
3,1945,1945-01-15,1945W03
4,1945,1945-01-22,1945W04
5,1945,1945-01-29,1945W05
6,1945,1945-02-05,1945W06
7,1945,1945-02-12,1945W07
8,1945,1945-02-19,1945W08
9,1945,1945-02-26,1945W09
10,1945,1945-03-05,1945W10
11,1945,1945-03-12,1945W11
12,1945,1945-03-19,1945W12
13,1945,1945-03-26,1945W13
14,1945,1945-04-02,1945W14
15,1945,1945-04-09,1945W15
16,1945,1945-04-16,1945W16
17,1945,1945-04-23,1945W17
18,1945,1945-04-30,1945W18
19,1945,1945-05-07,1945W19
20,1945,1945-05-14,1945W20
21,1945,1945-05-21,1945W21
22,1945,1945-05-28,1945W22
23,1945,1945-06-04,1945W23
24,1945,1945-06-11,1945W24
25,1945,1945-06-18,1945W25
26,1945,1945-06-25,1945W26
27,1945,1945-07-02,1945W27
28,1945,1945-07-09,1945W28
29,1945,1945-07-16,1945W29
30,1945,1945-07-23,1945W30
31,1945,1945-07-30,1945W31
32,1945,1945-08-06,1945W32
33,1945,1945-08-13,1945W33
34,1945,1945-08-20,1945W34
35,1945,1945-08-27,1945W35
36,1945,1945-09-03,1945W36
37,1945,1945-09-10,1945W37
38,1945,1945-09-17,1945W38
39,1945,1945-09-24,1945W39
40,1945,1945-10-01,1945W40
41,1945,1945-10-08,1945W41
42,1945,1945-10-15,1945W42
43,1945,1945-10-22,1945W43
44,1945,1945-10-29,1945W44
45,1945,1945-11-05,1945W45
46,1945,1945-11-12,1945W46
47,1945,1945-11-19,1945W47
48,1945,1945-11-26,1945W48
49,1945,1945-12-03,1945W49
50,1945,1945-12-10,1945W50
51,1945,1945-12-17,1945W51
52,1945,1945-12-24,1945W52
1,1946,1945-12-31,1946W01
2,1946,1946-01-07,1946W02
3,1946,1946-01-14,1946W03
4,1946,1946-01-21,1946W04
5,1946,1946-01-28,1946W05
6,1946,1946-02-04,1946W06
7,1946,1946-02-11,1946W07
8,1946,1946-02-18,1946W08
9,1946,1946-02-25,1946W09
10,1946,1946-03-04,1946W10
11,1946,1946-03-11,1946W11
12,1946,1946-03-18,1946W12
13,1946,1946-03-25,1946W13
14,1946,1946-04-01,1946W14
15,1946,1946-04-08,1946W15
16,1946,1946-04-15,1946W16
17,1946,1946-04-22,1946W17
18,1946,1946-04-29,1946W18
19,1946,1946-05-06,1946W19
20,1946,1946-05-13,1946W20
21,1946,1946-05-20,1946W21
22,1946,1946-05-27,1946W22
23,1946,1946-06-03,1946W23
24,1946,1946-06-10,1946W24
25,1946,1946-06-17,1946W25
26,1946,1946-06-24,1946W26
27,1946,1946-07-01,1946W27
28,1946,1946-07-08,1946W28
29,1946,1946-07-15,1946W29
30,1946,1946-07-22,1946W30
31,1946,1946-07-29,1946W31
32,1946,1946-08-05,1946W32
33,1946,1946-08-12,1946W33
34,1946,1946-08-19,1946W34
35,1946,1946-08-26,1946W35
36,1946,1946-09-02,1946W36
37,1946,1946-09-09,1946W37
38,1946,1946-09-16,1946W38
39,1946,1946-09-23,1946W39
40,1946,1946-09-30,1946W40
41,1946,1946-10-07,1946W41
42,1946,1946-10-14,1946W42
43,1946,1946-10-21,1946W43
44,1946,1946-10-28,1946W44
45,1946,1946-11-04,1946W45
46,1946,1946-11-11,1946W46
47,1946,1946-11-18,1946W47
48,1946,1946-11-25,1946W48
49,1946,1946-12-02,1946W49
50,1946,1946-12-09,1946W50
51,1946,1946-12-16,1946W51
52,1946,1946-12-23,1946W52
1,1947,1946-12-30,1947W01
2,1947,1947-01-06,1947W02
3,1947,1947-01-13,1947W03
4,1947,1947-01-20,1947W04
5,1947,1947-01-27,1947W05
6,1947,1947-02-03,1947W06
7,1947,1947-02-10,1947W07
8,1947,1947-02-17,1947W08
9,1947,1947-02-24,1947W09
10,1947,1947-03-03,1947W10
11,1947,1947-03-10,1947W11
12,1947,1947-03-17,1947W12
13,1947,1947-03-24,1947W13
14,1947,1947-03-31,1947W14
15,1947,1947-04-07,1947W15
16,1947,1947-04-14,1947W16
17,1947,1947-04-21,1947W17
18,1947,1947-04-28,1947W18
19,1947,1947-05-05,1947W19
20,1947,1947-05-12,1947W20
21,1947,1947-05-19,1947W21
22,1947,1947-05-26,1947W22
23,1947,1947-06-02,1947W23
24,1947,1947-06-09,1947W24
25,1947,1947-06-16,1947W25
26,1947,1947-06-23,1947W26
27,1947,1947-06-30,1947W27
28,1947,1947-07-07,1947W28
29,1947,1947-07-14,1947W29
30,1947,1947-07-21,1947W30
31,1947,1947-07-28,1947W31
32,1947,1947-08-04,1947W32
33,1947,1947-08-11,1947W33
34,1947,1947-08-18,1947W34
35,1947,1947-08-25,1947W35
36,1947,1947-09-01,1947W36
37,1947,1947-09-08,1947W37
38,1947,1947-09-15,1947W38
39,1947,1947-09-22,1947W39
40,1947,1947-09-29,1947W40
41,1947,1947-10-06,1947W41
42,1947,1947-10-13,1947W42
43,1947,1947-10-20,1947W43
44,1947,1947-10-27,1947W44
45,1947,1947-11-03,1947W45
46,1947,1947-11-10,1947W46
47,1947,1947-11-17,1947W47
48,1947,1947-11-24,1947W48
49,1947,1947-12-01,1947W49
50,1947,1947-12-08,1947W50
51,1947,1947-12-15,1947W51
52,1947,1947-12-22,1947W52
1,1948,1947-12-29,1948W01
2,1948,1948-01-05,1948W02
3,1948,1948-01-12,1948W03
4,1948,1948-01-19,1948W04
5,1948,1948-01-26,1948W05
6,1948,1948-02-02,1948W06
7,1948,1948-02-09,1948W07
8,1948,1948-02-16,1948W08
9,1948,1948-02-23,1948W09
10,1948,1948-03-01,1948W10
11,1948,1948-03-08,1948W11
12,1948,1948-03-15,1948W12
13,1948,1948-03-22,1948W13
14,1948,1948-03-29,1948W14
15,1948,1948-04-05,1948W15
16,1948,1948-04-12,1948W16
17,1948,1948-04-19,1948W17
18,1948,1948-04-26,1948W18
19,1948,1948-05-03,1948W19
20,1948,1948-05-10,1948W20
21,1948,1948-05-17,1948W21
22,1948,1948-05-24,1948W22
23,1948,1948-05-31,1948W23
24,1948,1948-06-07,1948W24
25,1948,1948-06-14,1948W25
26,1948,1948-06-21,1948W26
27,1948,1948-06-28,1948W27
28,1948,1948-07-05,1948W28
29,1948,1948-07-12,1948W29
30,1948,1948-07-19,1948W30
31,1948,1948-07-26,1948W31
32,1948,1948-08-02,1948W32
33,1948,1948-08-09,1948W33
34,1948,1948-08-16,1948W34
35,1948,1948-08-23,1948W35
36,1948,1948-08-30,1948W36
37,1948,1948-09-06,1948W37
38,1948,1948-09-13,1948W38
39,1948,1948-09-20,1948W39
40,1948,1948-09-27,1948W40
41,1948,1948-10-04,1948W41
42,1948,1948-10-11,1948W42
43,1948,1948-10-18,1948W43
44,1948,1948-10-25,1948W44
45,1948,1948-11-01,1948W45
46,1948,1948-11-08,1948W46
47,1948,1948-11-15,1948W47
48,1948,1948-11-22,1948W48
49,1948,1948-11-29,1948W49
50,1948,1948-12-06,1948W50
51,1948,1948-12-13,1948W51
52,1948,1948-12-20,1948W52
53,1948,1948-12-27,1948W53
1,1949,1949-01-03,1949W01
2,1949,1949-01-10,1949W02
3,1949,1949-01-17,1949W03
4,1949,1949-01-24,1949W04
5,1949,1949-01-31,1949W05
6,1949,1949-02-07,1949W06
7,1949,1949-02-14,1949W07
8,1949,1949-02-21,1949W08
9,1949,1949-02-28,1949W09
10,1949,1949-03-07,1949W10
11,1949,1949-03-14,1949W11
12,1949,1949-03-21,1949W12
13,1949,1949-03-28,1949W13
14,1949,1949-04-04,1949W14
15,1949,1949-04-11,1949W15
16,1949,1949-04-18,1949W16
17,1949,1949-04-25,1949W17
18,1949,1949-05-02,1949W18
19,1949,1949-05-09,1949W19
20,1949,1949-05-16,1949W20
21,1949,1949-05-23,1949W21
22,1949,1949-05-30,1949W22
23,1949,1949-06-06,1949W23
24,1949,1949-06-13,1949W24
25,1949,1949-06-20,1949W25
26,1949,1949-06-27,1949W26
27,1949,1949-07-04,1949W27
28,1949,1949-07-11,1949W28
29,1949,1949-07-18,1949W29
30,1949,1949-07-25,1949W30
31,1949,1949-08-01,1949W31
32,1949,1949-08-08,1949W32
33,1949,1949-08-15,1949W33
34,1949,1949-08-22,1949W34
35,1949,1949-08-29,1949W35
36,1949,1949-09-05,1949W36
37,1949,1949-09-12,1949W37
38,1949,1949-09-19,1949W38
39,1949,1949-09-26,1949W39
40,1949,1949-10-03,1949W40
41,1949,1949-10-10,1949W41
42,1949,1949-10-17,1949W42
43,1949,1949-10-24,1949W43
44,1949,1949-10-31,1949W44
45,1949,1949-11-07,1949W45
46,1949,1949-11-14,1949W46
47,1949,1949-11-21,1949W47
48,1949,1949-11-28,1949W48
49,1949,1949-12-05,1949W49
50,1949,1949-12-12,1949W50
51,1949,1949-12-19,1949W51
52,1949,1949-12-26,1949W52
1,1950,1950-01-02,1950W01
2,1950,1950-01-09,1950W02
3,1950,1950-01-16,1950W03
4,1950,1950-01-23,1950W04
5,1950,1950-01-30,1950W05
6,1950,1950-02-06,1950W06
7,1950,1950-02-13,1950W07
8,1950,1950-02-20,1950W08
9,1950,1950-02-27,1950W09
10,1950,1950-03-06,1950W10
11,1950,1950-03-13,1950W11
12,1950,1950-03-20,1950W12
13,1950,1950-03-27,1950W13
14,1950,1950-04-03,1950W14
15,1950,1950-04-10,1950W15
16,1950,1950-04-17,1950W16
17,1950,1950-04-24,1950W17
18,1950,1950-05-01,1950W18
19,1950,1950-05-08,1950W19
20,1950,1950-05-15,1950W20
21,1950,1950-05-22,1950W21
22,1950,1950-05-29,1950W22
23,1950,1950-06-05,1950W23
24,1950,1950-06-12,1950W24
25,1950,1950-06-19,1950W25
26,1950,1950-06-26,1950W26
27,1950,1950-07-03,1950W27
28,1950,1950-07-10,1950W28
29,1950,1950-07-17,1950W29
30,1950,1950-07-24,1950W30
31,1950,1950-07-31,1950W31
32,1950,1950-08-07,1950W32
33,1950,1950-08-14,1950W33
34,1950,1950-08-21,1950W34
35,1950,1950-08-28,1950W35
36,1950,1950-09-04,1950W36
37,1950,1950-09-11,1950W37
38,1950,1950-09-18,1950W38
39,1950,1950-09-25,1950W39
40,1950,1950-10-02,1950W40
41,1950,1950-10-09,1950W41
42,1950,1950-10-16,1950W42
43,1950,1950-10-23,1950W43
44,1950,1950-10-30,1950W44
45,1950,1950-11-06,1950W45
46,1950,1950-11-13,1950W46
47,1950,1950-11-20,1950W47
48,1950,1950-11-27,1950W48
49,1950,1950-12-04,1950W49
50,1950,1950-12-11,1950W50
51,1950,1950-12-18,1950W51
52,1950,1950-12-25,1950W52
1,1951,1951-01-01,1951W01
2,1951,1951-01-08,1951W02
3,1951,1951-01-15,1951W03
4,1951,1951-01-22,1951W04
5,1951,1951-01-29,1951W05
6,1951,1951-02-05,1951W06
7,1951,1951-02-12,1951W07
8,1951,1951-02-19,1951W08
9,1951,1951-02-26,1951W09
10,1951,1951-03-05,1951W10
11,1951,1951-03-12,1951W11
12,1951,1951-03-19,1951W12
13,1951,1951-03-26,1951W13
14,1951,1951-04-02,1951W14
15,1951,1951-04-09,1951W15
16,1951,1951-04-16,1951W16
17,1951,1951-04-23,1951W17
18,1951,1951-04-30,1951W18
19,1951,1951-05-07,1951W19
20,1951,1951-05-14,1951W20
21,1951,1951-05-21,1951W21
